date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:57:30	3102/3102	---M-Z	200	added ('OK')	application/javascript	etag:%22897a428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.autogrow-textarea.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.autogrow-textarea.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:30	47291/47291	---M-Z	200	added ('OK')	application/javascript	etag:%22ef69a38714b2d61:0%22	https://www.listadefornecedoresoficial.com/scripts/globalize/globalize.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/scripts/globalize/globalize.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:30	2027/2027	---M-Z	200	added ('OK')	application/javascript	etag:%22a1769d8714b2d61:0%22	https://www.listadefornecedoresoficial.com/scripts/globalize/cultures/globalize.culture.pt-BR.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/scripts/globalize/cultures/globalize.culture.pt-BR.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:31	9080/9080	---M-Z	200	added ('OK')	application/javascript	etag:%22322c428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/custom.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/custom.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:31	10038/10038	---M-Z	200	added ('OK')	application/javascript	etag:%227eef428614b2d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/popup.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/scripts/popup.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:31	2262/2262	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Jun%202018%2021:05:03%20GMT	https://blob.contato.io/machine-files/builder/navdropdown.js	C:/Meus%20Sites/listablack/blob.contato.io/machine-files/builder/navdropdown.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:31	52667/52667	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2011%20Dec%202018%2019:34:04%20GMT	https://blob.contato.io/machine-files/amodels/webflow.js	C:/Meus%20Sites/listablack/blob.contato.io/machine-files/amodels/webflow.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:32	4680/4680	---M-Z	200	added ('OK')	text/css	etag:%22803c56ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/Content/carousel.v2.css	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/Content/carousel.v2.css	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:33	3114/3114	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Nov%202020%2005:53:40%20GMT	https://www.listadefornecedoresoficial.com/Contents/page-advertising?v=OIjdLiP3zDbbwyGzc4HCP78v7aQq62NmROEun6odIEE1	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/Contents/page-advertising902a.css	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:34	22567/22567	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Nov%202020%2005:53:41%20GMT	https://www.listadefornecedoresoficial.com/bundles/globalize?v=Z7dQo83eosj7yLn2TxGEoPKpiluP65U_S4JHNU9GjkM1	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/bundles/globalize65f6	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
